Name_lang,Description_lang,Map[0],Map[1],ID,JournalInstanceID,DungeonEncounterID,OrderIndex,FirstSectionID,UiMapID,MapDisplayConditionID,Flags,DifficultyMask
Omor l'Intouché,"Omor l’Intouché était un disciple de Hakkar le dresseur de molosses. Après la défaite de son maître lors de la guerre des Anciens, il s'occupa des gangrechiens survivants du guerrier légendaire. Depuis cette époque, Omor n’a jamais perdu un combat singulier. Ce vénérable démon est l’émissaire d’Illidan auprès des Gangr’orcs de la citadelle des Flammes infernales.",0.39071,0.204918,528,248,1891,2,5057,347,0,0,-1
Vazruden le Héraut,"Vazruden assure la protection des convois de marchandises, de messagers et de troupes circulant entre la citadelle des Flammes infernales et le Temple noir. Juché sur son magnifique drake du Néant nommé Nazan, Vazruden représente une force de frappe aérienne irrésistible, terreur hurlante tout en flammes et en griffes.",0.355191,0.827869,529,248,1892,3,5064,347,0,0,-1
Selin Cœur-de-Feu,"Autrefois capitaine respecté de la garde personnelle de Kael’thas Haut-Soleil, Selin Cœur-de-Feu est demeuré d’une loyauté indéfectible envers son seigneur, et a perdu peu à peu la raison. Séduit par les énergies démoniaques des cristaux qui entourent ses appartements, Selin ne peut plus s’empêcher de se repaître de leur pouvoir vicié. Il tuera tous ceux qui oseront s’approcher de la terrasse des Magistères et s’abreuvera de la magie, de la vie et du sang de leurs corps massacrés.",0.424864,0.223361,530,249,1897,1,5078,349,0,0,-1
Vexallus,"Élémentaire arcanique doté d’une puissance extraordinaire, Vexallus fut invoqué sur la terrasse des Magistères par un trio d’Elfes qui ne survécurent pas à la violence de sa matérialisation. L’énergie magique des cristaux qui l’entourent vibre à l’intérieur de Vexallus et tout son être est dans un état permanent de fluctuation chaotique explosive.",0.8347,0.264344,531,249,1898,2,5082,349,0,0,-1
Prêtresse Delrissa,"Delrissa est une prêtresse shivarra aux ordres du seigneur démon Kil’jaeden. C’est elle qui ranima Kael’thas Haut-Soleil quand celui-ci fut gravement blessé au cours d’un assaut sur le donjon de la Tempête, et elle n’a plus quitté l’entourage du seigneur des Elfes de sang depuis. La prêtresse dispose d’un cercle décidé d’acolytes loyaux qui la servent et se tiennent prêts à la défendre, quel qu’en soit le prix.",0.397541,0.557377,532,249,1895,3,29984,348,0,0,-1
Kael’thas Haut-Soleil,"Autrefois véritable champion des Elfes de sang et défenseur de l’antique héritage de ce noble peuple, Kael’thas Haut-Soleil a fini par succomber à la sombre influence du démon Kil’jaeden lors de son séjour en Outreterre. Sur ordre de son nouveau maître, le prince rebelle retourna en Azeroth et s’empara du Puits de soleil, espérant se servir de la source pour ouvrir au démon un passage vers ce nouveau monde verdoyant.",0.0860656,0.502049,533,249,1894,4,5166,348,0,0,-1
Pandemonius,"Ce seigneur du Vide tristement célèbre est également connu sous les noms de duc du Chaos, de Dévoreur des nations ou encore de Ravageur du monde. Pandemonius était l’un des commandants aux ordres de Dimensius, du temps de la destruction de K’aresh, le monde natal des éthériens. Il fut plus tard soumis par le prince-nexus Shaffar et contraint de mettre son appétit insatiable au service des éthériens.",0.479508,0.297131,534,250,1900,1,5188,272,0,0,-1
Tavarok,"À la demande de Kael’thas Haut-Soleil, Pathaleon le Calculateur invoqua un puissant colosse pour canaliser les flux d’énergies arcaniques présents sous les Tombes-mana. De manière inattendue, Tavarok a été transfiguré par ces émanations uniques en leur genre et s’est défait de l’influence corruptrice de Pathaleon. Le colosse blanc dispose maintenant d’une volonté propre et s’en prendra indifféremment à toute personne se mettant en travers de sa route.",0.609289,0.741804,535,250,1901,2,5191,272,0,0,-1
Yor,"« Cadeau » d’Illidan Hurlorage destiné à tenir compagnie au prince-nexus Shaffar, Yor est un molosse du Vide d’une brutalité et d’une puissance infinies. Les conseillers du prince l’avaient averti que le présent démoniaque d’Illidan était très probablement un artifice qui se retournerait contre lui une fois son but atteint. Le prince les donna en pâture à Yor… Mais depuis, il conserve le molosse dans une chambre de stase, par précaution.",0.356557,0.608607,536,250,250,3,5194,272,0,2,2
Prince-nexus Shaffar,"Persuadé que les profondeurs des Tombes-mana recèlent de grandes richesses, le prince-nexus Shaffar a dépensé d’énormes sommes prises sur sa fortune personnelle pour acheminer une armée jusque dans les couloirs sombres de ces ruines, tout en éloignant ses rivaux éthériens. L’avidité du prince est sans limites, et il a fait vœu de lever le voile sur les mystères des Tombes-mana, quitte à y laisser la vie.",0.32377,0.491803,537,250,1899,4,5196,272,0,0,-1
Lieutenant Drake,"Lors de la Deuxième guerre, le lieutenant Drake était un militaire ambitieux aux yeux rivés sur le prestige du commandement. Sa soif de pouvoir n’avait d’égale que sa haine pour les Orcs à peau verte qui avaient massacré tant de ses compagnons, une haine qu’il matérialisa en traitant cruellement les prisonniers des camps d’internement du donjon de Fort-de-Durn.",0.754098,0.661885,538,251,1905,1,5205,274,0,0,-1
Capitaine Skarloc,"Le capitaine Skarloc, fidèle serviteur d’Aedelas Landenoire, a gravi les échelons des armées de Fort-de-Durn aux côtés d’Aliden Perenolde, son ami. Quand Aliden décida de se charger des opérations dans les montagnes d’Alterac, Skarloc resta auprès de son seigneur et mentor. Il devint le camarade et conseiller le plus écouté d’Aedelas, y gagnant le titre de « Lance de Landenoire ».",0.691257,0.696721,539,251,1907,2,5210,274,0,0,-1
Chasseur d'époques,"L’être répondant au nom mystérieux de Chasseur d’époques est un assassin envoyé par le Vol draconique infini pour changer le cours de l’histoire en tuant Thrall avant qu’il ne soit en mesure de s’échapper de Fort-de-Durn. Ce drake ténébreux a déjà tué d’innombrables victimes au nom de sa cause, mais cet assassinat sera le plus important de tous. Pour briser cette chronologie, il usera de toute la force, la puissance, la finesse et la fourberie dont il dispose.",0.508197,0.319672,540,251,1906,3,5225,274,0,0,-1
Sombre tisseur Syth,"Le sombre tisseur Syth a été chargé par le roi-serre Ikiss de défendre les salles des Sethekk pendant que les renégats arakkoa recherchent leur dieu énigmatique. En maître de la magie de l’ombre, cet illusionniste rabougri a appris à plier les éléments à sa volonté.",0.487705,0.680328,541,252,1903,1,5230,258,0,0,-1
Anzu,"Mystérieuse divinité aviaire révérée par les arakkoa les plus sauvages, Anzu est un être dont l’origine et les pouvoirs sont sans égaux chez les autres membres du panthéon déchu de l’Outreterre. Les Naaru se gardent bien d’évoquer cette créature malfaisante, car les pratiques d’Anzu échappent même à leur sagesse.",0.326503,0.545082,542,252,1904,2,5248,259,0,2,2
Roi-serre Ikiss,"Le roi-serre Ikiss était le chef spirituel charismatique du groupe d’audacieux arakkoa qui quittèrent leur foyer de la forêt de Terokkar en quête d’un « dieu annoncé ». Il avait eu des visions de ce dieu en rêve et savait que des révélations l’attendaient dans les galeries en ruines d’Auchindoun. Les visions ont fait perdre la tête à Ikiss, qui se prend maintenant pour la réincarnation de Terokk, un héros sacré des mythes arakkoa.",0.326503,0.276639,543,252,1902,3,5256,259,0,0,-1
Ambassadeur Gueule-d’Enfer,"Puissant serviteur démoniaque et acolyte de la souffrance, l’ambassadeur Gueule-d’Enfer se consacre à l’art funèbre. Il n’aime rien tant que le goût du sang d’un mortel teinté de terreur et de désespoir. Gueule-d’Enfer est lié aux Gangr’orcs du labyrinthe des Ombres et nourri d’un flot constant de prisonniers, qui incite le démon à servir les noirs desseins de ses maîtres.",0.218579,0.395492,544,253,1908,1,5261,260,0,0,-1
Cœur-Noir le Séditieux,"Quand la Horde des Orcs envahit Azeroth grâce à la porte des Ténèbres, deux membres du Conseil des ombres préférèrent concentrer leur attention sur les anciens cimetières draeneï d’Auchindoun. Les esprits tourmentés qui s’y trouvaient se montrèrent très utiles à Cœur-Noir, le démoniste, lui donnant l’occasion de perfectionner son aptitude au contrôle mental.",0.26776,0.704918,545,253,1909,2,5263,260,0,0,-1
Grand Maître Vorpil,"Aux premiers jours de la Horde, le Grand Maître Vorpil convainquit le démoniste Gul’dan de l’autoriser à enquêter sur les mystères d’Auchindoun, secrètement désireux d’exploiter l’énergie des essences cosmiques d’une puissance effroyable qui imprégnaient la zone.",0.531421,0.540983,546,253,1911,3,5266,260,0,0,-1
Marmon,« Au commencement »… « Il y a très longtemps »… Aucune de ces formules ne pourrait commencer à décrire l’origine de cet élémentaire. Son existence est annonciatrice de destruction absolue. Des mondes volent en éclats du seul fait de ses caprices. Seuls les plus déments songeraient à l’invoquer. Il est peut-être encore temps de bannir Marmon avant qu’il ne se matérialise pleinement en Outreterre.,0.808743,0.391393,547,253,1910,4,5272,260,0,0,-1
Zereketh le Délié,"La plupart des créatures du Néant distordu exigent un encadrement constant de la part de leurs maîtres, mais quelques rares âmes en peine du Vide peuvent se passer d’ordres. Zereketh se tient à l’entrée de l’Arcatraz, prêt à tuer tous ceux qui oseraient le défier.",0.592896,0.243853,548,254,1916,1,5279,269,0,0,-1
Dalliah l'Auspice-Funeste,"Avant d’être faite prisonnière par les Naaru, Dalliah était l’une des guerrières les plus retorses et virulentes de la Légion ardente. Partager une cellule pendant si longtemps avec le Scrute-courroux Soccothrates n’a rien fait pour améliorer son tempérament.",0.363388,0.782787,549,254,1913,2,5283,270,0,0,-1
Scrute-courroux Soccothrates,"Il y a des millénaires, Soccothrates occupait une position honorable au sein des garde-courroux et côtoyait les commandants les plus importants de la Légion ardente. L’incarcération ne convenait guère à son ego démesuré. Pas plus que sa camarade de cellule.",0.199454,0.786885,550,254,1915,3,5291,270,0,0,-1
Messager Cieuriss,"Les Naaru croyaient que la voix insidieuse du messager Cieuriss s’était tue quand ils l’avaient maîtrisé et contraint à un long sommeil sans rêves. Le malheureux gardien d’Arcatraz apprit à ses dépens que les Naaru s’étaient trompés. Il restait tout juste assez d’énergie à Cieuriss pour murmurer à l’oreille du gardien Mellichar, et le temps s’est chargé du reste.",0.61612,0.307377,551,254,1914,4,5298,271,0,0,-1
Chronoseigneur Déjà,"Le Vol draconique infini a séduit de nombreux drakônides en leur promettant le pouvoir, mais la plupart d’entre eux n’ont connu que la servitude et le désespoir. L’une des rares exceptions est le chronoseigneur Déjà, qui a su gagner de l’influence au sein du Vol grâce à sa force brute et à sa fourberie.",0.45082,0.620901,552,255,1920,1,5336,273,0,0,-1
Temporus,"Bien qu’il soit relativement jeune, Temporus a largement contribué à identifier nombre des cibles de choix du Vol draconique infini. En guise de récompense, on lui a confié la responsabilité de détruire tous ceux qui voudraient s’immiscer dans les plans du Vol.",0.54918,0.618853,553,255,1921,2,5340,273,0,0,-1
Aeonus,"Puissant et sauvage, Aeonus fut chargé par le maître du Vol draconique infini de superviser en personne la dislocation de moments-clés de la vraie voie temporelle.",0.480874,0.745902,554,255,1919,3,5344,273,0,0,-1
Le Faiseur,"Toutes les créatures qui usent du pouvoir de la magie gangrenée, volontairement ou non, prennent petit à petit une apparence démoniaque. Le Faiseur accélère leur dégénérescence et pratique des expériences cruelles sur ceux qui essaient d’y échapper.",0.386612,0.418033,555,256,1922,1,5356,261,0,0,-1
Broggok,Certaines créatures reconsidèrent parfois leur allégeance à leurs nouveaux maîtres corrompus. Broggok s’assure que toute idée subversive que les Gangr’orcs pourraient concevoir soit éradiquée pour de bon.,0.43306,0.219262,556,256,1924,2,5367,261,0,0,-1
Keli'dan le Briseur,"Après avoir renversé le seigneur des abîmes Magtheridon et pris le contrôle de l’Outreterre, Illidan fit emprisonner le seigneur démoniaque dans les profondeurs de la citadelle des Flammes infernales, et seul le plus fidèle de ses soldats pouvait se charger de l’y maintenir. Son choix se porta tout naturellement sur Keli’dan, un Orc impitoyable.",0.583333,0.411885,557,256,1923,3,5382,261,0,0,-1
Commandant Sarannis,"Quand le donjon de la Tempête tomba aux mains de Kael’thas, le chef déchu des Elfes de sang, ce dernier ordonna immédiatement au commandant Sarannis d’organiser les défenses pour prévenir toute contre-offensive commanditée par les Naaru.",0.442623,0.233607,558,257,1925,1,5401,266,0,0,-1
Grand botaniste Freywinn,"Quelques minutes à peine après être entré dans la Botanica, Freywinn commença à mener des expériences téméraires dans l’espoir de libérer la puissance que recèle la flore de l’Outreterre.",0.241803,0.227459,559,257,1926,2,5418,266,0,0,-1
Rirépine le Tendre,"L’expérimentation exige des ressources. Rirépine le Tendre s’assure que les botanistes de Kael’thas disposent d’assez de puissance et d’essences pour découvrir les secrets des Naaru, même si les vies d’innombrables créatures doivent être sacrifiées pour y parvenir.",0.0737704,0.481557,560,257,1928,3,5460,266,0,0,-1
