Name_lang,Description_lang,Map[0],Map[1],ID,JournalInstanceID,DungeonEncounterID,OrderIndex,FirstSectionID,UiMapID,MapDisplayConditionID,Flags,DifficultyMask
Jandice Barov,"Kurs: Fortgeschrittene Illusionen

Barovs Geist schleicht schon seit Jahren durch die Schlupfwinkel von Scholomance, doch nun ist sie hervorgetreten, um die kommende Generation von Magiern zu unterrichten. Ihr großes Wissen über Illusionen macht sie nicht nur zu einer wertvollen Lehrerin, sondern auch zu einer gefährlichen Gegnerin für alle, die dumm genug sind, sie zu verärgern.",0.599743,0.1831,663,246,1427,2,5532,477,0,0,-1
Lehrensucher Steinschritt,"Die Diener des Sha des Zweifels sind voller Freude in die Bibliothek des Tempels der Jadeschlange eingedrungen. Sie haben verzerrte, zerstörerische Versionen von Gestalten verschiedener Figuren aus der Geschichte der Pandaren angenommen. Trotz größter Anstrengungen ist es Lehrensucher Steinschritt nicht gelungen, den Abbildern der Vergangenheit wieder ihre alte, unverderbte Gestalt zurückzugeben.",0.261164,0.751015,664,313,1417,2,5536,429,0,0,-1
Blutrippe,"Kurs: Einführung in die Reanimation

Es heißt, Blutrippe sei in Andorhal vernichtet worden, doch Gandling hat umgehend Vorbereitungen getroffen, um den polternden Schrecken wiederzubeleben, damit dieser Schutz vor Eindringlingen bieten kann. Der Dunkelmeister wollte Blutrippe noch bösartiger als je zuvor machen und pflanzte ihm das unstillbare Verlangen ein, seinen Gegnern Rohmaterialien zu entreißen.",0.484438,0.26184,665,246,1428,3,5552,477,0,0,-1
Lilian Voss,"Kurs: Umerziehung

Die untote Lilian Voss hat ihren Vater, einen Hohepriester des Scharlachroten Kreuzzugs, wegen Verrats erdrosselt und ist daraufhin in Raserei verfallen, die sie bis in die düsteren Flure von Scholomance geführt hat. Statt sie zu vernichten, entschloss sich Dunkelmeister Gandling großzügigerweise, Voss zu lehren, wie sie sich ihr grausames Schicksal zueigen machen kann. Die Wut und die Runenklingen, die sie bislang gegen die Schule gerichtet hat, zeigen jetzt auf Gandlings Gegner.",0.518268,0.470907,666,246,1429,4,5558,477,0,0,-1
Uuk-Uuk,"Uuk-Uuk ist für seine - selbst für einen Ho-zen - ungewöhnliche Schroffheit und Wildheit bekannt. Die monströse Kreatur und ihre Spießgesellen sind kürzlich in die Brauerei Sturmbräu eingebrochen und haben die wertvollen Bierfässer angestochen, um das größte Fest aller Zeiten zu feiern: das Uuktoberfest!",0.55751,0.491204,668,302,1412,1,5586,440,0,2,3
Hopsallus,"Hopsallus ist der Fluch aller Bauern im ganzen Tal der Vier Winde - ein Shed-Ling mythischen Ausmaßes, der ganze Getreidefelder in einer Nacht verschlingen kann. Gerüchten zufolge haben der riesige Plagegeist und sein Nachwuchs die Brauerei befallen und angefangen, sämtliche Vorräte an Reis und Gerste zu verzehren.",0.38295,0.456698,669,302,1413,2,5590,441,0,2,3
Yan-Zhu der Dekantierte,"In seinem verzweifelten Versuch, die Familienbrauerei zu retten, wollte Onkel Gao etwas zusammenbrauen, was er für das ultimative Bier hielt, ein vollmundiges Elixier mit unergründlichem Geschmack. Dem kühnen Experiment ist jedoch ein bitterer und extrem explosiver Bierlementar entsprungen, den er Yan-Zhu den Dekantierten nennt.",0.488498,0.517592,670,302,1414,3,5595,442,0,2,3
Bruder Korloff,"Von den todbringenden Künsten der Mönche erfuhr Bruder Korloff erst durch Botschafter der Pandaren, die durch Azeroth reisten. Als der Kreuzfahrer seinen Vorgesetzten seinen Kampfstil vorführte, beauftragten sie Korloff einhellig damit, eine ganze Generation von Initianden im Stil der Mönche auszubilden.",0.493976,0.524096,671,316,1424,2,5601,436,0,0,-1
Der weise Mari,"Der weise Mari, der verehrte Wassersprecher der Jinyu, erfuhr im Quell des Allsehenden unzählige Male Wissen und Voraussicht. Seit jedoch das Sha des Zweifels die vertrauten Strömungen verderbt hat, ist Mari von grenzenlosem Misstrauen und Argwohn überwältigt.",0.445196,0.192828,672,313,1418,1,5612,429,0,0,-1
Gu Wolkenschlag,"Vor der Flucht des Sha war Gu Wolkenschlag mit der Ausbildung der Shado-Pan-Elitezauberer betraut. Der vormals freundliche und zurückhaltende Pandaren entfesselt nun jedoch nur zu gern seine erstaunlichen Kräfte, was verheerende Konsequenzen mit sich bringt. Er hat die Kontrolle über die mystische Azurschlange erlangt und seine Schüler sind den tödlichen Angriffen Wolkenschlags hilflos ausgesetzt.",0.649845,0.691528,673,312,1303,1,5621,443,0,0,-1
Hochinquisitorin Weißsträhne,"In jungen Jahren wurde Sally Weißsträhne Zeuge, wie ihre Familie der schrecklichen Plage der Untoten zum Opfer fiel, als sie durch das nördliche Lordaeron reiste. Sie war gezwungen, ihre Eltern und Geschwister zu vernichten, weil sie als geistlose Diener der Geißel auferstanden, und so blieb sie allein mit ihrer Schuld und ihrer Wut zurück. Seit jenem Tag fand die furchterregende Priesterin nur in einer Sache Erfüllung und Vergnügen: in der Vernichtung der Untoten.",0.490964,0.804217,674,316,1425,3,5635,436,0,2,3
Bomber Ga'dok,"Die Bomber sind eine Lufteinheit der gewaltigen Armee des Mantisreichs. Unter ihnen finden sich erfahrene Asse wie Ga'dok. Er ist fähig, im Alleingang schlimmste Verheerungen auf zahllose Gegner vom Himmel regnen zu lassen, und seine Schergen bedeuten den Tod von oben für die Verteidiger der Tore.",0.491204,0.271989,675,303,1405,2,5642,438,0,0,-1
Kommandant Ri'mok,"Kommandant Ri'mok überwacht die Bodentruppen der Mantis, die die hoch aufragenden Tore unablässig belagern. Von den Verteidigern unbeeindruckt, ruft Ri'mok unzählige Truppen zur Verstärkung herbei, die alle Narren, die sich ihm in den Weg stellen, niederstrecken werden.",0.462787,0.237483,676,303,1406,3,5666,437,0,0,-1
Der Wille des Kaisers,"Die innere Kammer der Gewölbe beherbergt eine Armee aus Steinsoldaten, die seit Jahrhunderten bewegungslos verharren. Es sind bewaffnete Statuen von Kriegern, die in Reih und Glied auf eine Schlacht warten, die nie begann. Welchen Schatz mögen sie bewachen? Und was verbindet sie mit der titanischen Kraft, die hier zusammen mit ihnen in den Schatten begraben liegt?",0.688421,0.819389,677,317,1407,6,5670,473,0,0,-1
Die Steinwache,"Die erste Verteidigungslinie gegen jene Wagemutigen, die in die Gewölbe eindringen wollen, bildet eine starrsinnige Reihe verzauberter, bestialischer Statuen. Hart wie Granit und unnachgiebig in ihrer Wachsamkeit präsentieren die Wachposten der Steinwache eine unüberwindbare Mauer aus Flammen, Reißzähnen und Klauen.",0.459311,0.641202,679,317,1395,1,5691,471,0,0,-1
Gara'jal der Geisterbinder,"Der Anführer des Überfalls der Zandalaritrolle auf die Gewölbe, Gara'jal, ist fest entschlossen, diese Fundgrube uralter Mysterien aufzubrechen und alle Macht und alles Wissen über das Arkane mitzunehmen. Durch seine dunklen Talente und umgeben von einem treuen Kader aus Mystikern der Zandalari konnte er die Außenmauern durchbrechen und wird nicht ruhen, bis er die Gewölbe unter seine Kontrolle gebracht hat.",0.778662,0.344856,682,317,1434,3,5742,472,0,0,-1
Beschützer des Endlosen,"Als das Sha der Angst in die Terrasse des Endlosen Frühlings eindrang, wurden drei verehrte Jinyubeschützer verderbt. Sie verrieten die anderen sterblichen Wächter und metzelten sie nieder. Jetzt greifen die verderbten Beschützer jeden Eindringling an, der den Angriff des Sha auf die letzten Verteidigungsstellungen dieser Gegend stören könnte.",0.7659,0.489175,683,320,1409,1,5818,456,0,0,-1
Dunkelmeister Gandling,"Kurs: Fortgeschrittene Studien

Die kürzliche Niederlage in Andorhal hat Dunkelmeister Gandling in die finsterste aller Stimmungen verfallen lassen. Nachdrücklicher als je zuvor werden alle Studenten von Scholomance aufgefordert, ihn bei allem, was sie tun, zu beeindrucken. Schüler, die den Direktor enttäuschen, werden aus der Klasse entfernt und zu Laborarbeit verdonnert... oder selbst zum Objekt der Laborarbeit.",0.501091,0.326169,684,246,1430,5,5795,479,0,0,-1
Sha der Gewalt,"Innerhalb des Shado-Pan-Klosters sind dem blutdürstigen, rücksichtslosen und wilden Sha der Gewalt keine Grenzen auferlegt. Sich an der Brutalität von Horde und Allianz labend, sucht das Wesen die Mönche, die sich dem monströsen Ansturm widersetzen, voller Häme heim.",0.425896,0.292952,685,312,1305,3,5810,443,0,0,-1
Taran Zhu,"Das Sha des Hasses hat Taran Zhu, den pragmatischen und mächtigen Anführer der Shado-Pan, verderbt. Einst galt seine ganze Sorge dem Schutz seiner geliebten Heimat, aber jetzt verbrennt Zhu innerlich durch den Hass auf alles Leben, der seine Wahrnehmung von allem und jedem trübt.",0.721245,0.474967,686,312,1306,4,5827,443,0,0,-1
Die Geisterkönige,"Uralte Schriften berichten von diesen Herrschern. Sie waren mächtige Mogu, die aus den Felsen Pandarias ein mächtiges Reich erstehen ließen. Auch heute noch lässt der Klang ihrer Namen das Land erzittern: Zian des endlosen Schattens, Meng der Irre, Qiang der Gnadenlose und Subetai der Schnelle. Manche behaupten, dass ihre Geister noch immer in den Gewölben lauern, ganz in geisterhaften Erinnerungen an längst vergangenen Schlachtenruhm verloren.",0.189445,0.515562,687,317,1436,4,6714,472,0,0,-1
Thalnos der Seelenfetzer,"Thalnos hat sich seinen Ruf im Scharlachroten Kreuzzug durch seine brutalen Foltermethoden verdient, mit denen er neue Rekruten zu ""reinigen"" versucht. Am Ende infizierte sich der sadistische Magier mit der Seuche des Untodes und tauchte danach als furchterregendes Skelettwesen wieder auf. Der rachsüchtige Thalnos schleicht jetzt auf dem Friedhof des Klosters umher und befehligt Erscheinungen und zombifizierte Kreaturen, die alle angreifen, die sich dem unheiligen Ort nähern.",0.262048,0.456325,688,316,1423,1,5862,435,0,0,-1
Feng der Verfluchte,"Vor langer Zeit war Feng Shri der Verwalter der Mogu'shangewölbe und Aufseher der Schätze in den dunklen Hallen. Nach Jahren treuer Dienste wurde er dabei erwischt, wie er etwas aus den Regalen stahl, und obgleich einige sagen, dass er von einem missgünstigen Untergebenen hereingelegt wurde, belegte ihn der Herrscher der Mogu mit einem verhängnisvollen Fluch. Der verdammte Geist von Feng Shri wandelt seither durch die Gewölbe, wo er zu den Schemen vergangener Helden und Kriegsfürsten der Mogu spricht.",0.319351,0.328823,689,317,1390,2,5871,471,0,0,-1
Gekkan,"Während die Moguklans um die Vorherrschaft kämpfen, führt der listige Gekkan seinen furchterregenden Saurokstoßtrupp in die sagenumwobenen Schatzkammern des Palastes. Den rücksichtslosen Reptilienwesen ist Loyalität eigentlich fremd, aber Gekkans Tapferkeit und sein taktischer Scharfsinn erfüllen seine Soldaten dennoch mit Stolz.",0.447903,0.759134,690,321,2129,2,5911,454,0,0,-1
Sha des Zorns,"Das Sha des Zorns, die körperliche Manifestation der Wut, konnte aus dem Shado-Pan-Kloster am Kun-Lai-Gipfel entkommen. Inmitten der gewalttätigen Konflikte in Pandaria hat die finstere Entität immer mehr an Kraft gewonnen. Vor Kurzem wurde das Sha am Kun-Lai gesichtet, wie es mithilfe von dunklen Energien alles, auf das es traf, verderbte.",0.544086,0.63205,691,322,0,1,5937,379,0,0,-1
General Pa'valak,"Der pragmatische General Pa'valak fürchtet weder die Pandaren noch ihre Verbündeten und er macht keinen Unterschied zwischen dem Einsatz seiner eigenen Macht oder der seiner Mantisarmee, um seine Gegner zu bezwingen. Die einzige Ehre, nach der er strebt, ist der Sieg und bei seinen Untergebenen duldet Pa'valak kein Versagen, wenn es um seine Ziele geht.",0.553142,0.462788,692,324,1447,3,5955,457,0,0,-1
Wesir Jin'bak,"Wesir Jin'bak durchstreift das Gebiet hinter der natürlichen Brücke der Mantis und sammelt kostbares Harz aus Baumwurzeln. Mit seinem großen alchemistischen Wissen wandelt dieses beeindruckende Wesen diese Substanz in Waffen und andere Werkzeuge um, die die Belagerung des Niuzaotempels unterstützen können.",0.470491,0.521028,693,324,1465,1,5957,458,0,0,-1
Adarogg,"Die Troggpopulation des Flammenschlunds ist in den letzten Monaten rasant zurückgegangen. Der Grund dafür: Adarogg. Dieser gefräßige Flammenhund war einer der ersten seiner Art, der von den dunklen Schamanen aus den Feuerlanden gerissen wurde. Adaroggs Wärter füttern ihn jeden Tag mit der zweifachen Menge seiner Masse an Troggfleisch, um ihn ruhig zu halten.",0.69273,0.650206,694,226,1443,1,5961,213,0,0,-1
Dunkelschamane Koranthal,"Koranthal war schon immer der Ansicht, dass brutale Gewalt die einzige Möglichkeit ist, Azeroths Elementare zu beherrschen. Seine extremen Ansichten führten dazu, dass er den Rängen des düsteren Schattenhammerkults beitrat. Als der Kult seine Macht verlor, infiltrierten der Orc und gleichgesinnte Schamanen den Flammenschlund, um weiterhin ihre dunklen Künste praktizieren zu können.",0.540467,0.300412,695,226,1444,2,5963,213,0,0,-1
Nagma,"Anders als andere Lavawürmer, die von den dunklen Schamanen versklavt wurden, hat sich Nagma als beinahe unkontrollierbar erwiesen. Die Bestie lebt ausschließlich, um sich durch die Tiefe der Erde zu bohren. Ihr sind die Folgen ihrer Taten oder der Schaden, den sie jedem, der ihr im Weg steht, zufügt, vollkommen egal.",0.40878,0.574074,696,226,1445,3,5965,213,0,0,-1
Lavawache Gordoth,"Es war Überheblichkeit, die den brillianten Schamanen Gordoth dazu brachte, als lebende Verbindung für die aus den Feuerlanden abgezogenen Energien zu dienen. Seine Verbündeten und er hatten gehofft, elementare Aszendenten für den Schattenhammer erschaffen zu können. Stattdessen trieb der gewaltige Zustrom an Macht Gordok in den Wahnsinn und ließ seinen Körper zu einer furchtbaren Gestalt mutieren.",0.342936,0.816872,697,226,1446,4,5967,213,0,0,-1
Xin der Waffenmeister,"Unter den Bewohnern von Azeroth hat der Titel des Waffenmeisters viele Bedeutungen. Für Xin bedeutet er, dass die Waffen der Mogu jedem seiner Befehle gehorchen. Der König bietet jedem, der seine Herrschaft über Pandaria anzweifelt, gerne eine Kostprobe seiner tödlichen Fähigkeiten an.",0.402832,0.861004,698,321,1441,3,5970,455,0,2,3
Die Prüfung des Königs,"Ming der Verschlagene, Kuai der Grobian und Haiyan der Unaufhaltsame sind mit ihren Klans zum Palast gereist, um vor dem König um seine Wertschätzung zu wetteifern. Daraufhin sind erbitterte Rivalitäten unter den Moguklans ausgebrochen. Der Palast läuft Gefahr, von den Gewalttätigkeiten überflutet zu werden, wenn die Klans nicht bald einen Weg finden, ihre Stärke zu messen, ohne sich dabei bis aufs Blut zu bekämpfen.",0.401895,0.70433,708,321,1442,0,6015,453,0,0,-1
Sha der Angst,"Das Sha der Angst, die körperliche Manifestation des Schreckens in Pandaria, wurde vor langer Zeit vom legendären Kaiser der Pandaren, Shaohao, eingesperrt. Doch die in jüngster Zeit aufkeimenden Konflikte auf dem Kontinent haben der Entität neue Kraft verliehen.",0.308525,0.493234,709,320,1431,4,6086,456,0,0,-1
Garalon,"Vielleicht sollte man es sich jetzt zweimal überlegen, ob man auf Ungeziefer tritt. Macht Euch lieber nicht über die winzigen Flügel dieses wandelnden Ungetüms lustig: Ihr würdet es nur verärgern.",0.665428,0.167832,713,330,1463,3,6122,475,0,0,-1
Salyis' Kriegsmeute,"Die unbarmherzigen Saurok durchstreifen Pandaria, stehlen alles, was sie können, und schikanieren alle anderen Bewohner der Insel. Das berüchtigtste unter diesen umherziehenden Reptilien ist Häuptling Salyis mit seiner Kriegsmeute. Seit Jahren schon stürmen der Saurokkommandant und seine Meute auf Galleon, einem riesigen und gut bewaffneten Mushan, das mehr einer Festung als einem einfachen Reittier gleicht, durch das Tal der Vier Winde.",0.716849,0.644829,725,322,0,1,6141,376,0,0,-1
Elegon,"Um Ihrem Kaiserreich zu noch größerem Ruhm zu verhelfen, bargen die Mogu die Technologie der Titanen, um sie so umzufunktionieren, dass sie in den Tiefen dieses uralten Komplexes unbeschreibliche Macht erzeugte. Warum diese Energien aber auf den kühlen Willen eines der erhabenen Drachen konzentriert wurden, ist ein Geheimnis, das im Herzen der Gewölbe verborgen bleibt.",0.207037,0.511502,726,317,1500,5,6171,473,0,0,-1
Schwadronsführer Ner'onok,"Schwadronsführer Ner'onoks entschlossene Angriffe haben schon Hunderte von Schlachten entschieden. Die kleinen Siege von General Pa'valak würden im Angesicht der Erfolge verblassen, die er seiner Meinung nach als Befehlshaber erringen würde. Obwohl seine Luftangriffe die Tempelwächter bereits weitgehend ausgeschaltet haben, verlangt es den geflügelten Schrecken immer noch nach einer weiteren Gelegenheit, seine Überlegenheit über den General unter Beweis zu stellen.",0.576454,0.219215,727,324,1464,4,6477,457,0,0,-1
Blutwache Porung,"Bei der blutigen Belagerung von Shattrath stürmte Porung eine Enklave von Draeneipaladinen, die sich in der Stadt verbarrikadiert hatten. Er erschlug die Verteidiger im Alleingang, erlitt aber eine schwere Verletzung und konnte der Horde nicht folgen, als sie gen Azeroth zog. Porung hat sich erholt und dient nun Kriegshäuptling Kargath Messerfaust in der Höllenfeuerzitadelle. Er hofft, verpasste glorreiche Schlachten wettzumachen und sich mit dem Blut seiner Feinde in den Orcgeschichtsbüchern zu verewigen.",0.296846,0.146568,728,259,1935,2,6662,246,0,2,2
